# l C_l D_l
2.272000000000000000e+03 7.316027037826935384e+02 6.013166042244199514e+08
2.273000000000000000e+03 7.372268215015518535e+02 6.064725586044139862e+08
2.274000000000000000e+03 7.427922561520418867e+02 6.115885702070910931e+08
2.275000000000000000e+03 7.482976148724093264e+02 6.166633690749913454e+08
2.276000000000000000e+03 7.537415212854187985e+02 6.216956946988565922e+08
2.277000000000000000e+03 7.591226159885900415e+02 6.266842964776446819e+08
2.278000000000000000e+03 7.644395570366540369e+02 6.316279341743268967e+08
2.279000000000000000e+03 7.696910204161238198e+02 6.365253783673449755e+08
2.280000000000000000e+03 7.748757005117255403e+02 6.413754108974807262e+08
2.281000000000000000e+03 7.799923105645201531e+02 6.461768253099589348e+08
2.282000000000000000e+03 7.850395831215921589e+02 6.509284272916433811e+08
2.283000000000000000e+03 7.900162704770450546e+02 6.556290351030687094e+08
2.284000000000000000e+03 7.949211451042106091e+02 6.602774800051894188e+08
2.285000000000000000e+03 7.997530000788626694e+02 6.648726066806321144e+08
2.286000000000000000e+03 8.045106494933028216e+02 6.694132736492962837e+08
2.287000000000000000e+03 8.091929288611299853e+02 6.738983536781023741e+08
2.288000000000000000e+03 8.137986955125942359e+02 6.783267341847629547e+08
2.289000000000000000e+03 8.183268289803421567e+02 6.826973176353660822e+08
2.290000000000000000e+03 8.227762313754230945e+02 6.870090219356200695e+08
2.291000000000000000e+03 8.271458277534617309e+02 6.912607808156293631e+08
2.292000000000000000e+03 8.314345664708017694e+02 6.954515442079938650e+08
2.293000000000000000e+03 8.356414195305427484e+02 6.995802786191155910e+08
2.294000000000000000e+03 8.397653829183395828e+02 7.036459674935550690e+08
2.295000000000000000e+03 8.438054769278320464e+02 7.076476115712752342e+08
2.296000000000000000e+03 8.477607464756171112e+02 7.115842292376502752e+08
2.297000000000000000e+03 8.516302614056434095e+02 7.154548568660846949e+08
2.298000000000000000e+03 8.554131167829397100e+02 7.192585491531188488e+08
2.299000000000000000e+03 8.591084331765570141e+02 7.229943794458647966e+08
2.300000000000000000e+03 8.627153569316883477e+02 7.266614400616906881e+08
2.301000000000000000e+03 8.662330604308112925e+02 7.302588425999673605e+08
2.302000000000000000e+03 8.696607423438252908e+02 7.337857182458021641e+08
2.303000000000000000e+03 8.729976278671113050e+02 7.372412180656405687e+08
2.304000000000000000e+03 8.762429689513948006e+02 7.406245132945822477e+08
2.305000000000000000e+03 8.793960445184171704e+02 7.439347956153600216e+08
2.306000000000000000e+03 8.824561606662953182e+02 7.471712774288213253e+08
2.307000000000000000e+03 8.854226508635688333e+02 7.503331921158586740e+08
2.308000000000000000e+03 8.882948761318486959e+02 7.534197942906560898e+08
2.309000000000000000e+03 8.910722252170450020e+02 7.564303600451773405e+08
2.310000000000000000e+03 8.937541147491385800e+02 7.593641871848070621e+08
2.311000000000000000e+03 8.963399893904512510e+02 7.622205954550493956e+08
2.312000000000000000e+03 8.988293219723996117e+02 7.649989267592122555e+08
2.313000000000000000e+03 9.012216136207165391e+02 7.676985453670064211e+08
2.314000000000000000e+03 9.035163938691091516e+02 7.703188381139737368e+08
2.315000000000000000e+03 9.057132207613490209e+02 7.728592145916807652e+08
2.316000000000000000e+03 9.078116809418073672e+02 7.753191073286330700e+08
2.317000000000000000e+03 9.098113897344103407e+02 7.776979719618264437e+08
2.318000000000000000e+03 9.117119912100240526e+02 7.799952873988851309e+08
2.319000000000000000e+03 9.135131582423047121e+02 7.822105559707605839e+08
2.320000000000000000e+03 9.152145925519951106e+02 7.843433035749109983e+08
2.321000000000000000e+03 9.168160247397189551e+02 7.863930798089504242e+08
2.322000000000000000e+03 9.183172143072690687e+02 7.883594580947024822e+08
2.323000000000000000e+03 9.197179496674565371e+02 7.902420357926579714e+08
2.324000000000000000e+03 9.210180481425259131e+02 7.920404343067818880e+08
2.325000000000000000e+03 9.222173559511902567e+02 7.937542991796553135e+08
2.326000000000000000e+03 9.233157481843406913e+02 7.953833001779425144e+08
2.327000000000000000e+03 9.243131287694636740e+02 7.969271313681521416e+08
2.328000000000000000e+03 9.252094304238353288e+02 7.983855111826926470e+08
2.329000000000000000e+03 9.260046145965554842e+02 7.997581824762191772e+08
2.330000000000000000e+03 9.266986713994740512e+02 8.010449125722576380e+08
2.331000000000000000e+03 9.272916195270919388e+02 8.022454933001215458e+08
2.332000000000000000e+03 9.277835061655091522e+02 8.033597410221225023e+08
2.333000000000000000e+03 9.281744068904984033e+02 8.043874966510894299e+08
2.334000000000000000e+03 9.284644255547873399e+02 8.053286256582077742e+08
2.335000000000000000e+03 9.286536941646442074e+02 8.061830180712068081e+08
2.336000000000000000e+03 9.287423727458517533e+02 8.069505884629107714e+08
2.337000000000000000e+03 9.287306491991747635e+02 8.076312759301891327e+08
2.338000000000000000e+03 9.286187391454249109e+02 8.082250440633423328e+08
2.339000000000000000e+03 9.284068857602132994e+02 8.087318809059451818e+08
2.340000000000000000e+03 9.280953595985271249e+02 8.091517989052114487e+08
2.341000000000000000e+03 9.276844584092206105e+02 8.094848348529068232e+08
2.342000000000000000e+03 9.271745069395569772e+02 8.097310498168721199e+08
2.343000000000000000e+03 9.265658567299137758e+02 8.098905290632052422e+08
2.344000000000000000e+03 9.258588858987815229e+02 8.099633819691603184e+08
2.345000000000000000e+03 9.250539989181884266e+02 8.099497419268296957e+08
2.346000000000000000e+03 9.241516263796828525e+02 8.098497662376730442e+08
2.347000000000000000e+03 9.231522247510131365e+02 8.096636359979617596e+08
2.348000000000000000e+03 9.220562761236454890e+02 8.093915559752179384e+08
2.349000000000000000e+03 9.208642879512642594e+02 8.090337544757184982e+08
2.350000000000000000e+03 9.195767927794090610e+02 8.085904832031570673e+08
2.351000000000000000e+03 9.181943479663917742e+02 8.080620171085367203e+08
2.352000000000000000e+03 9.167175353956549770e+02 8.074486542313926220e+08
2.353000000000000000e+03 9.151469611797314201e+02 8.067507155324341059e+08
2.354000000000000000e+03 9.134832553559583630e+02 8.059685447177000046e+08
2.355000000000000000e+03 9.117270715741238973e+02 8.051025080543359518e+08
2.356000000000000000e+03 9.098790867761995287e+02 8.041529941780858040e+08
2.357000000000000000e+03 9.079400008683376200e+02 8.031204138926126957e+08
2.358000000000000000e+03 9.059105363853065001e+02 8.020051999607591629e+08
2.359000000000000000e+03 9.037914381475374057e+02 8.008078068878579140e+08
2.360000000000000000e+03 9.015834729109629961e+02 7.995287106972134113e+08
2.361000000000000000e+03 8.992874290098175152e+02 7.981684086978635788e+08
2.362000000000000000e+03 8.969041159926097180e+02 7.967274192447698116e+08
2.363000000000000000e+03 8.944343642514221528e+02 7.952062814915347099e+08
2.364000000000000000e+03 8.918790246447415484e+02 7.936055551357908249e+08
2.365000000000000000e+03 8.892389681140077755e+02 7.919258201573907137e+08
2.366000000000000000e+03 8.865150852940781760e+02 7.901676765495400429e+08
2.367000000000000000e+03 8.837082861177877930e+02 7.883317440429979563e+08
2.368000000000000000e+03 8.808194994148076375e+02 7.864186618234913349e+08
2.369000000000000000e+03 8.778496725050125633e+02 7.844290882425020933e+08
2.370000000000000000e+03 8.747997707865255279e+02 7.823637005215414762e+08
2.371000000000000000e+03 8.716707773186748227e+02 7.802231944500944614e+08
2.372000000000000000e+03 8.684636924000393492e+02 7.780082840773608685e+08
2.373000000000000000e+03 8.651795331417952184e+02 7.757197013979554176e+08
2.374000000000000000e+03 8.618193330365710381e+02 7.733581960317252874e+08
2.375000000000000000e+03 8.583841415230070879e+02 7.709245348978344202e+08
2.376000000000000000e+03 8.548750235462423461e+02 7.684195018832889795e+08
2.377000000000000000e+03 8.512930591145083099e+02 7.658438975060422421e+08
2.378000000000000000e+03 8.476393428520785847e+02 7.631985385728772879e+08
2.379000000000000000e+03 8.439149835487284008e+02 7.604842578321871758e+08
2.380000000000000000e+03 8.401211037059778164e+02 7.577019036218738556e+08
2.381000000000000000e+03 8.362588390802745835e+02 7.548523395124907494e+08
2.382000000000000000e+03 8.323293382233421198e+02 7.519364439458109140e+08
2.383000000000000000e+03 8.283337620199354205e+02 7.489551098690230846e+08
2.384000000000000000e+03 8.242732832231567954e+02 7.459092443646750450e+08
2.385000000000000000e+03 8.201490859876055310e+02 7.427997682765990496e+08
2.386000000000000000e+03 8.159623654005114304e+02 7.396276158319371939e+08
2.387000000000000000e+03 8.117143270111168931e+02 7.363937342594970465e+08
2.388000000000000000e+03 8.074061863584894354e+02 7.330990834045848846e+08
2.389000000000000000e+03 8.030391684979629190e+02 7.297446353404918909e+08
2.390000000000000000e+03 7.986145075264601019e+02 7.263313739768460989e+08
2.391000000000000000e+03 7.941334461068662449e+02 7.228602946649800539e+08
2.392000000000000000e+03 7.895972349916786470e+02 7.193324038005084991e+08
2.393000000000000000e+03 7.850071325461376546e+02 7.157487184232972860e+08
2.394000000000000000e+03 7.803644042710609483e+02 7.121102658150199652e+08
2.395000000000000000e+03 7.756703223255553894e+02 7.084180830944560766e+08
2.396000000000000000e+03 7.709261650498395966e+02 7.046732168107403517e+08
2.397000000000000000e+03 7.661332164883908717e+02 7.008767225347572565e+08
2.398000000000000000e+03 7.612927659135694967e+02 6.970296644488154650e+08
2.399000000000000000e+03 7.564061073499925669e+02 6.931331149348576069e+08
2.400000000000000000e+03 7.514745390997886716e+02 6.891881541613194942e+08
2.401000000000000000e+03 7.464993632690068353e+02 6.851958696688953638e+08
2.402000000000000000e+03 7.414818852952970474e+02 6.811573559553207159e+08
2.403000000000000000e+03 7.364234134771202207e+02 6.770737140594087839e+08
2.404000000000000000e+03 7.313252585046795957e+02 6.729460511445287466e+08
2.405000000000000000e+03 7.261887329927056953e+02 6.687754800816475153e+08
2.406000000000000000e+03 7.210151510153782510e+02 6.645631190322070122e+08
2.407000000000000000e+03 7.158058276434938989e+02 6.603100910309433937e+08
2.408000000000000000e+03 7.105620784841195245e+02 6.560175235688810349e+08
2.409000000000000000e+03 7.052852192228780268e+02 6.516865481766439676e+08
2.410000000000000000e+03 6.999765651691012636e+02 6.473183000083153248e+08
2.411000000000000000e+03 6.946374308039650032e+02 6.429139174259634018e+08
2.412000000000000000e+03 6.892691293318335966e+02 6.384745415850563049e+08
2.413000000000000000e+03 6.838729722349999065e+02 6.340013160209530592e+08
2.414000000000000000e+03 6.784502688319228128e+02 6.294953862365821600e+08
2.415000000000000000e+03 6.730023258392345724e+02 6.249578992915731668e+08
2.416000000000000000e+03 6.675304469375954568e+02 6.203900033929337263e+08
2.417000000000000000e+03 6.620359323416367943e+02 6.157928474875130653e+08
2.418000000000000000e+03 6.565200783740934867e+02 6.111675808563646078e+08
2.419000000000000000e+03 6.509841770443219957e+02 6.065153527112101316e+08
2.420000000000000000e+03 6.454295156313838788e+02 6.018373117931953669e+08
2.421000000000000000e+03 6.398573762717724094e+02 5.971346059740294218e+08
2.422000000000000000e+03 6.342690355520328467e+02 5.924083818597663641e+08
2.423000000000000000e+03 6.286657641063444544e+02 5.876597843973139524e+08
2.424000000000000000e+03 6.230488262192628781e+02 5.828899564838812351e+08
2.425000000000000000e+03 6.174194794337382746e+02 5.781000385794980526e+08
2.426000000000000000e+03 6.117789741645597132e+02 5.732911683227719069e+08
2.427000000000000000e+03 6.061285533173670501e+02 5.684644801500433683e+08
2.428000000000000000e+03 6.004694519133425956e+02 5.636211049180717468e+08
2.429000000000000000e+03 5.948028967197627708e+02 5.587621695304477215e+08
2.430000000000000000e+03 5.891301058864547713e+02 5.538887965678075552e+08
2.431000000000000000e+03 5.834522885883749268e+02 5.490021039220781326e+08
2.432000000000000000e+03 5.777706446743648030e+02 5.441032044348402023e+08
2.433000000000000000e+03 5.720863643222086239e+02 5.391932055399540663e+08
2.434000000000000000e+03 5.664006277001508352e+02 5.342732089106326699e+08
2.435000000000000000e+03 5.607146046349158723e+02 5.293443101110310555e+08
2.436000000000000000e+03 5.550294542864089635e+02 5.244075982525574565e+08
2.437000000000000000e+03 5.493463248291174068e+02 5.194641556549556255e+08
2.438000000000000000e+03 5.436663531404000196e+02 5.145150575123733282e+08
2.439000000000000000e+03 5.379906644957014805e+02 5.095613715644832253e+08
2.440000000000000000e+03 5.323203722707762608e+02 5.046041577727757096e+08
2.441000000000000000e+03 5.266565776510745991e+02 4.996444680022023916e+08
2.442000000000000000e+03 5.210003693482993867e+02 4.946833457082156539e+08
2.443000000000000000e+03 5.153528233242652732e+02 4.897218256293672919e+08
2.444000000000000000e+03 5.097150025221008036e+02 4.847609334855415225e+08
2.445000000000000000e+03 5.040879566049169966e+02 4.798016856819789410e+08
2.446000000000000000e+03 4.984727217019418504e+02 4.748450890191296935e+08
2.447000000000000000e+03 4.928703201622394658e+02 4.698921404084874988e+08
2.448000000000000000e+03 4.872817603160769977e+02 4.649438265945053697e+08
2.449000000000000000e+03 4.817080362439358510e+02 4.600011238826284409e+08
2.450000000000000000e+03 4.761501275533087778e+02 4.550649978736204505e+08
2.451000000000000000e+03 4.706089991632567262e+02 4.501364032042002082e+08
2.452000000000000000e+03 4.650856010968151963e+02 4.452162832941130996e+08
2.453000000000000000e+03 4.595808682812764232e+02 4.403055700997061133e+08
2.454000000000000000e+03 4.540957203563865505e+02 4.354051838740848303e+08
2.455000000000000000e+03 4.486310614904987233e+02 4.305160329339332581e+08
2.456000000000000000e+03 4.431877802046940928e+02 4.256390134330516458e+08
2.457000000000000000e+03 4.377667492049390603e+02 4.207750091427182555e+08
2.458000000000000000e+03 4.323688252222315214e+02 4.159248912388749719e+08
2.459000000000000000e+03 4.269948488608357025e+02 4.110895180962724686e+08
2.460000000000000000e+03 4.216456444545664795e+02 4.062697350895832777e+08
2.461000000000000000e+03 4.163220199311317060e+02 4.014663744015325904e+08
2.462000000000000000e+03 4.110247666845946242e+02 3.966802548381492496e+08
2.463000000000000000e+03 4.057546594558845641e+02 3.919121816511136889e+08
2.464000000000000000e+03 4.005124562214337516e+02 3.871629463673187494e+08
2.465000000000000000e+03 3.952988980898513205e+02 3.824333266256026626e+08
2.466000000000000000e+03 3.901147092067142239e+02 3.777240860207746625e+08
2.467000000000000000e+03 3.849605966674042179e+02 3.730359739549078345e+08
2.468000000000000000e+03 3.798372504379776728e+02 3.683697254959313273e+08
2.469000000000000000e+03 3.747453432840999881e+02 3.637260612435942292e+08
2.470000000000000000e+03 3.696855307079582076e+02 3.591056872027633190e+08
2.471000000000000000e+03 3.646584508931720734e+02 3.545092946641162634e+08
2.472000000000000000e+03 3.596647246576404768e+02 3.499375600922133327e+08
2.473000000000000000e+03 3.547049554143379169e+02 3.453911450210051537e+08
2.474000000000000000e+03 3.497797291399491542e+02 3.408706959567099214e+08
2.475000000000000000e+03 3.448896143513873085e+02 3.363768442881495357e+08
2.476000000000000000e+03 3.400351620900937064e+02 3.319102062044860125e+08
2.477000000000000000e+03 3.352169059140758804e+02 3.274713826203604341e+08
2.478000000000000000e+03 3.304353618976795133e+02 3.230609591084715128e+08
2.479000000000000000e+03 3.256910286389741600e+02 3.186795058395197988e+08
2.480000000000000000e+03 3.209843872747669025e+02 3.143275775295733809e+08
2.481000000000000000e+03 3.163159015031042713e+02 3.100057133947594762e+08
2.482000000000000000e+03 3.116860176132821039e+02 3.057144371133440137e+08
2.483000000000000000e+03 3.070951645232389069e+02 3.014542567951177955e+08
